Nombre,Cargo,Empresa,Fecha Nombramiento,% Derechos Voto,via
"GOMEZ DE BAEZA TINTURE, PEDRO ANTONIO",CONSEJERO,"BIOSEARCH, S.A.",20/05/2004,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A18550111
"LATRON , CHRISTOPHE",CONSEJERO,"BIOSEARCH, S.A.",05/06/2012,0.007,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A18550111
"MARTINEZ DE LA ESCALERA ALVAREZ, ISIDORO",CONSEJERO,"BIOSEARCH, S.A.",05/06/2012,0.005,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A18550111
"PEREZ ALVAREZ, MIGUEL ANGEL",CONSEJERO,"BIOSEARCH, S.A.",19/04/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A18550111
"ROLDAN AGUILAR, LAUREANO",CONSEJERO,"BIOSEARCH, S.A.",30/10/2002,0.014,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A18550111
"ARIZCORRETA GARCIA, ANDRES",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",26/12/1991,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"ARKONADA ETXARRI, LUIS MIGUEL",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",23/03/1993,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"ARRESE ARRATIBEL, FERMIN",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",18/07/1995,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"ARRIETA SUDUPE, JUAN JOSE",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",07/06/2008,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"BAZTARRICA GARIJO, JOSE MARIA",PRESIDENTE,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",26/12/1991,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"BERROETA ECHEVARRIA, JOSE IGNACIO",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",07/06/2008,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"DE LA RICA BASAGOITI, JOSE",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",25/05/1991,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"GARAIALDE MAIZTEGUI, XABIER",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",18/11/2004,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"KUTXABANK, S.A",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",02/06/2012,19.056,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"LEGARDA ZARAGÜETA, ALEJANDRO",CONSEJERO,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A",26/12/1991,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A20001020
"AGOSTINO , DANIEL MICHAEL",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",24/06/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"AL ATHOBI , HAMED SLOOM MUBARAK",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",28/04/2009,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"AL-DHEEB , AHMED HASSAN",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",01/06/2005,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"ARANGUREN ESCOBAR, JOSE EULOGIO",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",27/05/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"ARMERO MONTES, MARIO",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",28/04/2009,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"FERNANDEZ FRIAL, PEDRO FLORENTINO",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",30/03/2005,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"GLOBAL NORAY, S.L.",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",24/06/2008,5.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"GLOBAL RAMAYANA, S.L.U.",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",22/04/2008,5.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"GLOBAL WINCHE, S.L.",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",30/09/2008,5.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"KARTERA 1, S.L.",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",27/04/2010,5.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"KOLENC , STANISLAV MICHAEL",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",26/09/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"LANZA PEREA, JORGE",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",31/01/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"LOPEZ DE SILANES BUSTO, JOSE LUIS MATEO",PRESIDENTE-CONSEJERO DELEGADO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",30/06/2005,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"MARTHILOR, S.A.R.L.",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",29/03/2011,10.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"MARTHILORES, S.L.U.",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",29/03/2011,10.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"MIRO ROIG, PEDRO",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",26/09/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"MORAN MOYA, CARLOS",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",27/04/2012,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"NCG BANCO, S.A.",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",24/10/2011,5.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"TAVARES DE ALMEIDA MOREIRA DA CRUZ, RUI NUNO",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",25/09/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"VERRION , ROBERT EDWARD",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",26/01/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"VILLEN JIMENEZ, NICOLAS",CONSEJERO,"COMPAÑIA LOGISTICA DE HIDROCARBUROS CLH, S.A.",04/06/2013,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28018380
"ARRATIBEL OLAZIREGI, IGNACIO",CONSEJERO,"NH HOTELES, S.A.",28/10/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"BROMWELL MOBUS, CHARLES",CONSEJERO,"NH HOTELES, S.A.",26/04/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"CASIRAGHI , ROSALBA",CONSEJERO,"NH HOTELES, S.A.",12/05/2009,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"CASTRO SOUSA, JOSE ANTONIO",VICEPRESIDENTE,"NH HOTELES, S.A.",24/05/2012,25.280,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"ECHENIQUE GORDILLO, RODRIGO",PRESIDENTE,"NH HOTELES, S.A.",23/11/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"GONZALEZ FERNANDEZ, CARLOS",CONSEJERO,"NH HOTELES, S.A.",29/06/2011,0.010,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"GONZALEZ TEJERA, FEDERICO",CONSEJERO DELEGADO,"NH HOTELES, S.A.",23/11/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"ILLA RUIZ, FRANCISCO JAVIER",CONSEJERO,"NH HOTELES, S.A.",27/10/2009,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"LANAU VIÑALS, RAMON",CONSEJERO,"NH HOTELES, S.A.",24/05/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"LIU , DAOQI",CONSEJERO,"NH HOTELES, S.A.",17/04/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"LOPEZ-ELOLA GONZALEZ, JOSE MARIA",CONSEJERO,"NH HOTELES, S.A.",26/04/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"MU , XIANYI",CONSEJERO,"NH HOTELES, S.A.",17/04/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"PARTICIPACIONES Y CARTERA DE INVERSIONES, S.L.",CONSEJERO,"NH HOTELES, S.A.",31/07/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"PELISSON , GILLES",CONSEJERO,"NH HOTELES, S.A.",18/01/2012,0.006,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
SOCIEDAD DE PROMOCION Y PARTICIPACION EMPRESARIAL CAJA MADRID,CONSEJERO,"NH HOTELES, S.A.",24/06/2010,5.499,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28027944
"BOTIN-SANZ SAUTOLA NAVEDA, MARCELINO",CONSEJERO,"BANKINTER, S.A.",21/04/2005,0.028,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"CARTIVAL, S.A.",VICEPRESIDENTE,"BANKINTER, S.A.",19/04/2007,23.334,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"DANCAUSA TREVIÑO, MARIA DOLORES",CONSEJERO DELEGADO,"BANKINTER, S.A.",21/10/2010,0.146,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"DE LA HOZ LIZCANO, GONZALO",CONSEJERO,"BANKINTER, S.A.",13/02/2008,0.075,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"GONZALEZ GRAU, PEDRO",CONSEJERO,"BANKINTER, S.A.",21/03/2013,0.006,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"GUERRERO GUERRERO, PEDRO",PRESIDENTE,"BANKINTER, S.A.",19/04/2007,0.612,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"MASAVEU HERRERO, FERNANDO",CONSEJERO,"BANKINTER, S.A.",14/09/2005,5.297,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"MATEU ROS CEREZO, RAFAEL",SECRETARIO CONSEJERO,"BANKINTER, S.A.",21/01/2009,0.165,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"TERCEIRO LOMBA, JAIME",CONSEJERO,"BANKINTER, S.A.",13/02/2008,0.005,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"ZULUETA GREENEBAUM, JOHN DE",CONSEJERO,"BANKINTER, S.A.",18/04/2001,0.028,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28157360
"BRUNEL , NICOLAS",CONSEJERO,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"CUILLERET , PIERRE",CONSEJERO,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"CURRAS DE DON PABLOS, RICARDO",CONSEJERO DELEGADO,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"DIAZ GONZALEZ, JULIAN",CONSEJERO,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"GOLDING , RICHARD",CONSEJERO,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"LLOPIS RIVAS, ANA MARIA",PRESIDENTE,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.004,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"MARTIN MAMPASO, MARIANO",VICEPRESIDENTE,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",23/08/2011,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"MOUSSALEM , NADRA",CONSEJERO,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"PORTELA DE PABLO, ROSALIA",CONSEJERO,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.004,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"URCELAY ALONSO, ANTONIO",CONSEJERO,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",06/07/2011,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28164754
"ARRAEZ BERTOLIN, IGNACIO",SECRETARIO CONSEJERO,"PRIM, S.A.",23/06/2012,0.019,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28165587
"BARTAL INVERSIONES, S.L.",VICEPRESIDENTE,"PRIM, S.A.",30/06/2005,7.568,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28165587
"GIMENEZ-REYNA RODRIGUEZ, ENRIQUE",CONSEJERO,"PRIM, S.A.",23/06/2012,0.006,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28165587
"MEIJIDE GARCIA, JOSE LUIS",VICESECRETARIO CONSEJERO,"PRIM, S.A.",05/02/2004,0.669,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28165587
"PEREZ DE MENDEZONA, JUAN JOSE JAIME",CONSEJERO,"PRIM, S.A.",03/04/1990,0.053,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28165587
"PEREZ PRIM, ANDRES",CONSEJERO,"PRIM, S.A.",30/03/2012,0.327,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28165587
"PRIM GONZALEZ, VICTORIANO",PRESIDENTE,"PRIM, S.A.",21/06/1996,9.438,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28165587
"ABRIL-MARTORELL HERNANDEZ, FERNANDO",CONSEJERO DELEGADO,"PROMOTORA DE INFORMACIONES, S.A.",20/07/2012,0.195,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"ARENA DE LA MORA, JUAN",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",27/11/2010,0.014,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"BERGGRUEN , NICOLAS",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",27/11/2010,3.327,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"CEBRIAN ECHARRI, JUAN LUIS",PRESIDENTE,"PROMOTORA DE INFORMACIONES, S.A.",20/07/2012,0.958,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"DE POLANCO MORENO, MANUEL",VICEPRESIDENTE,"PROMOTORA DE INFORMACIONES, S.A.",20/07/2012,0.065,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"FRANKLIN , MARTIN",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",27/11/2010,2.030,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"HUFFINGTON , ARIANNA",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",24/10/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"LEAL MALDONADO, JOSE LUIS",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",24/10/2012,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"MARAÑON BERTRAN DE LIS, GREGORIO",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",28/06/2000,0.093,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"MINC , ALAIN",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",27/11/2010,0.023,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"NOGUERA BOREL, AGNES",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",20/04/2006,0.021,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"PEREZ ARAUNA, BORJA JESUS",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",28/06/2000,0.028,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"ROMAN , EMMANUEL",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",27/11/2010,0.019,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"SLOAN , HARRY EVANS",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",27/11/2010,0.021,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"ZEDILLO PONCE DE LEON, ERNESTO",CONSEJERO,"PROMOTORA DE INFORMACIONES, S.A.",27/11/2010,0.019,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A28297059
"ABECASSIS-MOEDAS , CELINE",CONSEJERO,"PAPELES Y CARTONES DE EUROPA, S.A.",10/05/2012,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
AGUASAL S.A.U.,CONSEJERO,"PAPELES Y CARTONES DE EUROPA, S.A.",30/08/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
"CARTERA INDUSTRIAL REA, S.A.",CONSEJERO,"PAPELES Y CARTONES DE EUROPA, S.A.",27/06/2008,6.594,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
"GUILARTE GUTIERREZ, VICENTE",CONSEJERO,"PAPELES Y CARTONES DE EUROPA, S.A.",25/05/1998,0.038,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
"ISIDRO RINCON, ENRIQUE",CONSEJERO DELEGADO,"PAPELES Y CARTONES DE EUROPA, S.A.",29/06/2010,0.250,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
"ISIDRO RINCON, FERNANDO",CONSEJERO,"PAPELES Y CARTONES DE EUROPA, S.A.",04/12/2006,0.140,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
"ISIDRO RINCON, JOSE MIGUEL",PRESIDENTE,"PAPELES Y CARTONES DE EUROPA, S.A.",28/02/2007,0.239,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
"JORDANO PEREZ, JUAN",CONSEJERO,"PAPELES Y CARTONES DE EUROPA, S.A.",12/06/2000,0.011,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
"TRES AZUL, S.L.",CONSEJERO,"PAPELES Y CARTONES DE EUROPA, S.A.",17/07/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A34158824
"ALIMENTOS Y ACEITES, S.A.",CONSEJERO,"EBRO FOODS, S.A.",23/07/2004,10.360,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"CARCELLER ARCE, DEMETRIO",VICEPRESIDENTE,"EBRO FOODS, S.A.",29/05/2012,0.026,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"CASTELLO CLEMENTE, FERNANDO",CONSEJERO,"EBRO FOODS, S.A.",29/05/2012,1.500,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"COMENGE SANCHEZ-REAL, JOSE IGNACIO",CONSEJERO,"EBRO FOODS, S.A.",29/05/2012,1.318,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"DAURELLA COMADRAN, SOLEDAD",CONSEJERO,"EBRO FOODS, S.A.",01/06/2010,0.860,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"HERNANDEZ CALLEJAS, ANTONIO",PRESIDENTE,"EBRO FOODS, S.A.",27/04/2005,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
HISPAFOODS INVEST S.L.,CONSEJERO,"EBRO FOODS, S.A.",30/01/2013,6.959,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"INSTITUTO HISPANICO DEL ARROZ, S.A.",CONSEJERO,"EBRO FOODS, S.A.",01/06/2010,15.880,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"NIETO DE LA CIERVA, JOSE",CONSEJERO,"EBRO FOODS, S.A.",29/09/2010,0.007,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"OETKER , RUDOLF-AUGUST",CONSEJERO,"EBRO FOODS, S.A.",01/06/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"RUIZ-GALVEZ PRIEGO, EUGENIO",CONSEJERO,"EBRO FOODS, S.A.",25/07/2000,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"SEGURADO GARCIA, JOSE ANTONIO",CONSEJERO,"EBRO FOODS, S.A.",29/05/2012,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A47412333
"FAJAS TURA, RAMON",SECRETARIO CONSEJERO,"FERGO AISA, S.A.",27/10/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A60454360
"FERNANDEZ GOMEZ, CARLOS",PRESIDENTE-CONSEJERO DELEGADO,"FERGO AISA, S.A.",29/07/2009,4.736,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A60454360
"HORTALA VALLVE, JUAN",VICESECRETARIO CONSEJERO,"FERGO AISA, S.A.",29/04/2011,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A60454360
"PATAU IGLESIAS, RAIMOND",CONSEJERO,"FERGO AISA, S.A.",30/07/2009,0.094,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A60454360
"ARENA DE LA MORA, JUAN",CONSEJERO,MELIA HOTELS INTERNATIONAL S.A.,31/03/2009,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A78304516
"CAMPO GARCIA, FRANCISCO JAVIER",CONSEJERO,MELIA HOTELS INTERNATIONAL S.A.,13/06/2012,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A78304516
"D ORNELLAS SILVA, FERNANDO",CONSEJERO,MELIA HOTELS INTERNATIONAL S.A.,13/06/2012,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A78304516
"DIAZ BUSTAMENTE TERMINEL, LUIS MARIA",SECRETARIO CONSEJERO,MELIA HOTELS INTERNATIONAL S.A.,30/11/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A78304516
"ESCARRER JAUME, GABRIEL",VICEPRESIDENTE,MELIA HOTELS INTERNATIONAL S.A.,31/03/2009,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A78304516
"ESCARRER JAUME, SEBASTIAN",VICEPRESIDENTE,MELIA HOTELS INTERNATIONAL S.A.,31/03/2009,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A78304516
